Instance,Income
112274,6246.8647
112275,144227.14
112276,142746.52
112277,72136.26
112278,32967.504
112279,18320.82
112280,125247.41
112281,63796.523
112282,182388.17
112283,98480.73
112284,50849.23
112285,77673.48
112286,53408.168
112287,43228.492
112288,65767.7
112289,271037.94
112290,214893.23
112291,28366.592
112292,564010.06
112293,20973.846
112294,291187.78
112295,33155.54
112296,252412.77
112297,61066.69
112298,68373.5
112299,45004.836
112300,16275.508
112301,29713.086
112302,22671.129
112303,39243.15
112304,168914.31
112305,23211.18
112306,64314.902
112307,44478.39
112308,101532.43
112309,47936.44
112310,34875.535
112311,88238.85
112312,34235.465
112313,115905.12
112314,15665.942
112315,202407.56
112316,40971.62
112317,23167.918
112318,29422.084
112319,25699.559
112320,799570.56
112321,44998.55
112322,20738.322
112323,113642.27
112324,391303.2
112325,191291.7
112326,87838.305
112327,197466.83
112328,108880.44
112329,132939.48
112330,386443.03
112331,287062.78
112332,200116.3
112333,338793.34
112334,186664.36
112335,59988.19
112336,31084.496
112337,290845.2
112338,296580.22
112339,283445.9
112340,46658.473
112341,1002831.3
112342,18190.863
112343,50083.863
112344,32157.799
112345,33094.93
112346,72105.664
112347,19993.79
112348,26833.162
112349,24112.994
112350,88772.12
112351,40181.418
112352,42372.812
112353,6568.0933
112354,117842.27
112355,54572.777
112356,68097.234
112357,64028.582
112358,88375.55
112359,30749.682
112360,18902.852
112361,149310.12
112362,60951.85
112363,49064.125
112364,5928.195
112365,6340.347
112366,18213.582
112367,24493.46
112368,32532.709
112369,169311.45
112370,27549.219
112371,367853.9
112372,86531.36
112373,48752.926
112374,15753.927
112375,29726.182
112376,104747.695
112377,110805.195
112378,73019.46
112379,102313.13
112380,72274.734
112381,70591.99
112382,95216.5
112383,35664.246
112384,181741.38
112385,11844.397
112386,162485.64
112387,56187.113
112388,34349.76
112389,28857.312
112390,12240.355
112391,23022.258
112392,116229.805
112393,33949.836
112394,49750.73
112395,14090.144
112396,110012.586
112397,47701.004
112398,393366.7
112399,105002.48
112400,75605.3
112401,108255.87
112402,932797.5
112403,131130.58
112404,118565.1
112405,69506.52
112406,30448.168
112407,18399.209
112408,26005.475
112409,50351.133
112410,19510.473
112411,149876.23
112412,103834.97
112413,31000.701
112414,87813.86
112415,151087.53
112416,60363.07
112417,105088.24
112418,80789.73
112419,200867.86
112420,50782.645
112421,228911.39
112422,124528.02
112423,30737.973
112424,10667.11
112425,39555.797
112426,98876.83
112427,271643.84
112428,146728.55
112429,10121.254
112430,19078.902
112431,155354.47
112432,36376.766
112433,67383.016
112434,28317.61
112435,71050.27
112436,60146.26
112437,67280.79
112438,103407.586
112439,15015.755
112440,231092.55
112441,47763.152
112442,293512.4
112443,54072.023
112444,15791.606
112445,64063.99
112446,346965.66
112447,637622.3
112448,62920.21
112449,85988.26
112450,39705.777
112451,114554.22
112452,16328.322
112453,28857.379
112454,117787.414
112455,694684.75
112456,51842.074
112457,168240.75
112458,122823.55
112459,41736.793
112460,46729.65
112461,422567.03
112462,94646.48
112463,43054.84
112464,48309.63
112465,135642.81
112466,173180.38
112467,49110.73
112468,35840.324
112469,55681.81
112470,36004.203
112471,53961.777
112472,152693.58
112473,57650.316
112474,22284.465
112475,80951.04
112476,85017.945
112477,42397.293
112478,68704.88
112479,15590.781
112480,51379.176
112481,140967.58
112482,48004.695
112483,290993.88
112484,49812.555
112485,97468.305
112486,10944.525
112487,16923.895
112488,160098.55
112489,50149.527
112490,295188.0
112491,78295.09
112492,31524.463
112493,334360.03
112494,18841.473
112495,6669.7827
112496,22485.37
112497,228282.19
112498,21030.387
112499,57772.41
112500,15092.126
112501,52179.66
112502,68544.96
112503,39148.457
112504,32093.203
112505,24956.412
112506,67621.71
112507,73811.3
112508,88117.85
112509,12712.621
112510,36348.02
112511,123926.24
112512,12739.551
112513,60654.168
112514,34198.79
112515,62215.805
112516,74344.266
112517,9964.218
112518,65215.996
112519,20214.08
112520,24140.5
112521,145109.33
112522,59336.57
112523,29133.492
112524,63220.883
112525,8316.182
112526,14337.867
112527,41274.06
112528,32770.832
112529,31312.05
112530,99037.68
112531,100476.125
112532,167294.47
112533,102529.336
112534,238750.2
112535,49232.402
112536,114752.875
112537,38726.69
112538,10957.213
112539,181782.64
112540,13759.621
112541,82388.625
112542,213951.67
112543,62632.06
112544,237056.33
112545,24856.56
112546,34268.008
112547,98512.43
112548,697589.44
112549,83312.05
112550,75903.664
112551,9972.839
112552,147115.9
112553,51177.934
112554,83282.57
112555,25013.555
112556,91194.23
112557,50109.168
112558,100561.11
112559,30170.754
112560,28061.23
112561,167000.19
112562,9502.893
112563,153463.89
112564,453051.7
112565,118524.85
112566,34972.867
112567,49210.457
112568,29468.156
112569,115726.98
112570,34616.855
112571,138834.27
112572,167302.05
112573,24069.277
112574,62642.92
112575,88090.91
112576,74667.92
112577,355773.75
112578,320262.16
112579,83823.98
112580,146616.89
112581,36761.56
112582,18257.715
112583,9433.184
112584,223876.4
112585,29170.516
112586,22972.688
112587,147068.28
112588,91425.805
112589,178282.62
112590,16849.496
112591,161589.88
112592,35531.656
112593,25205.965
112594,31866.314
112595,35700.215
112596,54578.18
112597,47916.81
112598,21685.973
112599,10775.615
112600,29234.04
112601,102959.445
112602,34837.45
112603,69516.86
112604,139570.1
112605,26144.709
112606,60899.355
112607,36406.027
112608,96886.305
112609,174557.12
112610,64120.895
112611,219221.25
112612,142271.1
112613,106000.48
112614,185351.17
112615,49706.77
112616,82921.48
112617,75436.16
112618,368322.6
112619,46345.105
112620,34066.477
112621,14404.146
112622,110144.35
112623,52765.695
112624,47092.453
112625,50603.332
112626,113865.805
112627,45292.88
112628,26206.766
112629,53458.055
112630,55156.254
112631,69033.39
112632,194157.64
112633,127797.15
112634,18408.36
112635,45467.504
112636,69649.555
112637,204854.84
112638,17120.266
112639,64920.09
112640,26765.828
112641,28764.156
112642,217005.05
112643,40246.887
112644,133513.47
112645,63813.715
112646,16823.781
112647,34090.832
112648,52778.895
112649,33094.95
112650,9896.584
112651,43299.53
112652,19918.04
112653,36513.324
112654,36976.293
112655,34560.87
112656,19849.66
112657,270421.8
112658,618112.94
112659,109072.414
112660,73902.7
112661,215662.81
112662,75037.7
112663,112447.78
112664,206851.52
112665,378272.9
112666,94360.06
112667,28746.318
112668,31644.482
112669,108232.38
112670,9308.74
112671,201880.33
112672,119595.336
112673,73529.93
112674,26232.402
112675,52386.914
112676,38642.727
112677,45855.48
112678,13511.119
112679,106668.92
112680,114593.375
112681,26871.596
112682,113721.234
112683,14745.465
112684,234795.28
112685,37173.184
112686,34031.383
112687,20575.242
112688,29004.107
112689,125198.02
112690,28046.945
112691,58283.707
112692,26055.566
112693,112603.23
112694,34324.28
112695,155564.72
112696,122729.8
112697,104496.82
112698,69503.99
112699,287772.9
112700,189040.33
112701,387202.75
112702,123918.73
112703,32903.332
112704,43579.7
112705,238293.9
112706,77535.98
112707,19483.262
112708,106332.44
112709,144292.33
112710,50695.523
112711,73864.164
112712,6377.3413
112713,49634.113
112714,121279.945
112715,99638.09
112716,30370.168
112717,23805.41
112718,66243.73
112719,41405.934
112720,32308.434
112721,35784.953
112722,39031.863
112723,33693.27
112724,42135.074
112725,54156.25
112726,8262.501
112727,67844.555
112728,155568.83
112729,54647.457
112730,30073.754
112731,47731.23
112732,20621.244
112733,57779.883
112734,176513.78
112735,21298.102
112736,69158.84
112737,50522.617
112738,379450.6
112739,27929.908
112740,73885.13
112741,25617.135
112742,22075.402
112743,36617.344
112744,106811.555
112745,165937.05
112746,36269.645
112747,82994.805
112748,330125.53
112749,52534.324
112750,11032.653
112751,296093.03
112752,42432.996
112753,20983.02
112754,111513.8
112755,48227.406
112756,56095.043
112757,81545.4
112758,16126.398
112759,7554.663
112760,38910.86
112761,84948.0
112762,335923.62
112763,23652.742
112764,126175.055
112765,27810.562
112766,70039.8
112767,861737.7
112768,10570.041
112769,95011.94
112770,35432.13
112771,59426.93
112772,20224.418
112773,100717.336
112774,19639.633
112775,51468.402
112776,30918.59
112777,28778.408
112778,697874.75
112779,166303.0
112780,151032.33
112781,85550.56
112782,31864.975
112783,36831.27
112784,43387.797
112785,18193.412
112786,83607.86
112787,67830.13
112788,30618.535
112789,59183.934
112790,112928.266
112791,126969.68
112792,10951.76
112793,59736.59
112794,585404.7
112795,33176.46
112796,39072.52
112797,59303.395
112798,69793.88
112799,123010.31
112800,27631.193
112801,6107.0093
112802,169170.75
112803,516869.9
112804,28168.906
112805,65846.93
112806,14092.83
112807,28008.451
112808,259507.11
112809,20989.674
112810,173634.95
112811,153043.27
112812,80676.016
112813,189156.34
112814,56569.547
112815,40333.027
112816,28138.45
112817,70619.67
112818,43890.645
112819,68301.84
112820,286439.4
112821,30279.219
112822,23272.256
112823,41229.84
112824,33644.434
112825,30712.088
112826,64878.14
112827,48227.887
112828,66915.81
112829,30341.004
112830,69306.82
112831,89819.15
112832,67373.08
112833,116445.914
112834,39182.977
112835,132224.9
112836,38531.96
112837,105679.76
112838,377267.53
112839,73471.68
112840,117807.08
112841,49168.34
112842,201793.89
112843,44427.21
112844,29323.041
112845,53544.98
112846,234944.86
112847,65850.33
112848,161725.27
112849,130202.93
112850,165393.48
112851,149276.3
112852,16979.9
112853,320726.34
112854,42535.867
112855,393666.28
112856,46043.36
112857,14540.75
112858,43402.184
112859,166768.83
112860,36835.51
112861,229808.73
112862,21495.83
112863,64107.85
112864,187040.2
112865,14262.518
112866,213527.9
112867,16160.13
112868,24616.473
112869,86214.555
112870,83549.6
112871,117764.62
112872,15114.548
112873,194524.56
112874,102845.22
112875,80458.07
112876,238856.69
112877,33810.152
112878,351370.3
112879,298507.97
112880,51398.77
112881,27068.375
112882,492255.28
112883,22013.283
112884,22679.168
112885,47889.355
112886,72307.6
112887,13593.465
112888,98279.6
112889,74597.38
112890,187650.75
112891,111593.47
112892,62554.926
112893,38445.887
112894,259856.58
112895,15237.777
112896,7478.821
112897,57659.54
112898,182062.62
112899,26159.246
112900,61960.582
112901,68218.42
112902,25713.523
112903,192336.39
112904,218521.84
112905,45052.2
112906,60317.49
112907,6174.685
112908,6137.7803
112909,485946.97
112910,113084.58
112911,57666.89
112912,28271.23
112913,79785.586
112914,15741.134
112915,194132.64
112916,308703.03
112917,68639.0
112918,85395.54
112919,55504.242
112920,27867.72
112921,25698.717
112922,140287.81
112923,94472.24
112924,60683.19
112925,190294.28
112926,7796.097
112927,21004.492
112928,39078.53
112929,84251.79
112930,466527.66
112931,63358.543
112932,173180.3
112933,17645.162
112934,61422.48
112935,72518.57
112936,127518.94
112937,369853.66
112938,54660.434
112939,26978.582
112940,60048.355
112941,405839.34
112942,25370.227
112943,325484.34
112944,37981.47
112945,118205.57
112946,34386.88
112947,28341.006
112948,42189.824
112949,40695.363
112950,152432.27
112951,51014.996
112952,23087.254
112953,32821.035
112954,59746.152
112955,27254.303
112956,23017.27
112957,10947.361
112958,713262.56
112959,60042.645
112960,30277.7
112961,302955.78
112962,85601.15
112963,124020.086
112964,20074.617
112965,38535.74
112966,448865.62
112967,39900.004
112968,18870.453
112969,57234.793
112970,16081.365
112971,67924.01
112972,177978.92
112973,44552.113
112974,73432.52
112975,51715.023
112976,26169.09
112977,12922.934
112978,111024.1
112979,243306.0
112980,490410.88
112981,53190.76
112982,30086.57
112983,104907.06
112984,19340.316
112985,17955.99
112986,38403.605
112987,19778.723
112988,33332.297
112989,66137.27
112990,59180.258
112991,32652.062
112992,14261.907
112993,94450.93
112994,7463.594
112995,158433.14
112996,24901.777
112997,379837.78
112998,50335.49
112999,54410.215
113000,24072.404
113001,20529.295
113002,17694.111
113003,80183.15
113004,101515.6
113005,16608.266
113006,52856.51
113007,27488.3
113008,34518.875
113009,26040.29
113010,25372.346
113011,26452.754
113012,19680.018
113013,43710.24
113014,85097.5
113015,148003.77
113016,372992.34
113017,89057.42
113018,47892.64
113019,169336.58
113020,43674.46
113021,43422.99
113022,56013.848
113023,41675.0
113024,66323.38
113025,13312.256
113026,17055.33
113027,43204.656
113028,23714.883
113029,162572.58
113030,40929.55
113031,48344.51
113032,9434.088
113033,102417.945
113034,36694.01
113035,41594.543
113036,156827.7
113037,91122.16
113038,64469.9
113039,64829.473
113040,34982.996
113041,21106.09
113042,209823.03
113043,26252.553
113044,351758.47
113045,989268.94
113046,51236.707
113047,21475.586
113048,34332.227
113049,137452.67
113050,117039.02
113051,114394.61
113052,7203.274
113053,89581.6
113054,47977.0
113055,38386.645
113056,80212.32
113057,9189.689
113058,25735.77
113059,68583.13
113060,67264.85
113061,49556.06
113062,57516.562
113063,205103.55
113064,80829.18
113065,37881.96
113066,14088.278
113067,69557.21
113068,72227.32
113069,10908.503
113070,94796.125
113071,140877.47
113072,40172.05
113073,271411.03
113074,172604.69
113075,28019.803
113076,95999.04
113077,56824.82
113078,42811.56
113079,55016.793
113080,61115.496
113081,48440.633
113082,28877.027
113083,52660.6
113084,60089.508
113085,27173.79
113086,206936.58
113087,809021.44
113088,49225.46
113089,235671.61
113090,23866.078
113091,62378.887
113092,72732.13
113093,43170.277
113094,153860.86
113095,148513.78
113096,61124.27
113097,36483.934
113098,251226.48
113099,11716.511
113100,45049.043
113101,257858.88
113102,325881.66
113103,45734.05
113104,31899.336
113105,17574.844
113106,149334.42
113107,108668.75
113108,108448.21
113109,14475.353
113110,59991.457
113111,112485.836
113112,85283.71
113113,141676.89
113114,41128.38
113115,30702.332
113116,68112.28
113117,206722.14
113118,6639.9585
113119,157353.92
113120,86365.29
113121,37838.723
113122,123764.305
113123,388796.28
113124,21766.79
113125,151999.61
113126,101205.68
113127,73036.22
113128,28526.652
113129,183350.7
113130,105279.74
113131,58060.06
113132,111128.18
113133,49448.957
113134,367978.28
113135,94301.164
113136,116948.85
113137,32553.457
113138,77461.87
113139,138984.4
113140,149981.95
113141,71843.52
113142,22932.312
113143,53995.047
113144,209711.3
113145,79857.7
113146,56801.38
113147,26663.73
113148,201408.75
113149,42613.87
113150,34242.02
113151,38191.824
113152,49594.65
113153,200808.44
113154,84863.03
113155,52501.035
113156,609635.8
113157,171364.23
113158,40066.617
113159,222778.14
113160,22973.898
113161,143251.4
113162,47856.57
113163,24707.494
113164,55098.723
113165,266224.62
113166,25067.695
113167,122959.09
113168,24731.34
113169,44021.81
113170,176113.27
113171,76899.555
113172,109221.96
113173,25003.867
113174,114068.43
113175,50234.055
113176,92328.63
113177,81243.52
113178,34271.367
113179,21019.25
113180,30339.713
113181,44101.46
113182,26611.51
113183,25520.598
113184,41189.89
113185,100138.164
113186,126625.92
113187,184470.22
113188,22547.293
113189,164421.17
113190,29931.133
113191,18610.373
113192,20866.773
113193,106252.98
113194,32328.19
113195,226139.9
113196,29589.932
113197,816280.94
113198,80666.61
113199,53882.754
113200,21862.625
113201,29738.668
113202,19824.918
113203,29915.41
113204,180003.08
113205,624800.7
113206,78381.195
113207,28045.875
113208,185503.64
113209,91004.36
113210,106577.836
113211,37374.77
113212,92732.4
113213,57114.38
113214,35363.43
113215,73819.62
113216,78657.07
113217,17094.312
113218,47291.3
113219,14371.66
113220,133435.58
113221,9635.276
113222,18265.395
113223,139986.78
113224,32371.055
113225,77942.04
113226,37044.754
113227,61069.18
113228,36859.44
113229,7868.6406
113230,21960.39
113231,35999.625
113232,250856.86
113233,64316.297
113234,39350.336
113235,262329.47
113236,55703.23
113237,192225.05
113238,91929.76
113239,22222.219
113240,69899.58
113241,93295.71
113242,80612.195
113243,67892.74
113244,33621.312
113245,106831.414
113246,75622.66
113247,60197.715
113248,59836.68
113249,93511.27
113250,332630.62
113251,73488.52
113252,28385.016
113253,9997.881
113254,95645.6
113255,198477.64
113256,31284.203
113257,113504.79
113258,42274.637
113259,25658.723
113260,61111.72
113261,22919.521
113262,67630.21
113263,414297.9
113264,10538.884
113265,58037.57
113266,115436.43
113267,83465.13
113268,234312.39
113269,31829.408
113270,28420.227
113271,232060.55
113272,34217.26
113273,54165.234
113274,199537.66
113275,27059.875
113276,9830.641
113277,10406.244
113278,417165.53
113279,81553.96
113280,112251.1
113281,142729.52
113282,40685.562
113283,64095.863
113284,392840.22
113285,32605.145
113286,79458.07
113287,133737.7
113288,64904.8
113289,81633.32
113290,28488.824
113291,23384.742
113292,340346.4
113293,8468.638
113294,31008.535
113295,348998.84
113296,29218.95
113297,35761.254
113298,49137.086
113299,46450.31
113300,56409.74
113301,29519.586
113302,110924.84
113303,65346.27
113304,153686.2
113305,46464.098
113306,28004.701
113307,166561.23
113308,44734.78
113309,67564.016
113310,7263.2954
113311,71411.6
113312,35340.73
113313,192413.52
113314,24460.162
113315,124276.766
113316,50243.832
113317,80641.89
113318,27474.82
113319,17483.928
113320,67915.18
113321,28110.443
113322,29038.861
113323,53893.996
113324,6323.0767
113325,14061.848
113326,26086.57
113327,43952.68
113328,25602.232
113329,305470.66
113330,156731.86
113331,15649.359
113332,33119.09
113333,181086.42
113334,30683.691
113335,11412.655
113336,132754.73
113337,6915.523
113338,110715.836
113339,34026.645
113340,60549.48
113341,145734.12
113342,71992.33
113343,12857.422
113344,25521.598
113345,19697.973
113346,65253.52
113347,78231.805
113348,123390.125
113349,41517.484
113350,32515.363
113351,167653.11
113352,27051.293
113353,71348.2
113354,32700.576
113355,234629.73
113356,103307.52
113357,9340.811
113358,109991.555
113359,13434.775
113360,168310.77
113361,185482.42
113362,164403.6
113363,66998.44
113364,57942.867
113365,80314.79
113366,34965.887
113367,67528.695
113368,36032.3
113369,86909.58
113370,27585.422
113371,96405.555
113372,25332.656
113373,71650.445
113374,243697.95
113375,109570.03
113376,87137.48
113377,25896.219
113378,150379.72
113379,161021.52
113380,25402.98
113381,129419.97
113382,227808.53
113383,29712.332
113384,127847.22
113385,193403.98
113386,37047.62
113387,172480.62
113388,82441.74
113389,18568.46
113390,105706.43
113391,25156.506
113392,24085.375
113393,58822.707
113394,27515.996
113395,57813.777
113396,17041.137
113397,45305.13
113398,29414.297
113399,55836.48
113400,363131.03
113401,28619.908
113402,290448.44
113403,213038.2
113404,31576.826
113405,47641.484
113406,15174.443
113407,178189.89
113408,140741.14
113409,80927.75
113410,12945.363
113411,48425.957
113412,64464.164
113413,515358.84
113414,54627.504
113415,13756.793
113416,95490.14
113417,783313.2
113418,323516.72
113419,35476.17
113420,21516.68
113421,26821.55
113422,137946.75
113423,49407.5
113424,48949.08
113425,50138.25
113426,123324.64
113427,135287.25
113428,177283.98
113429,160436.58
113430,217292.88
113431,112959.41
113432,29572.299
113433,55268.68
113434,13077.359
113435,33737.945
113436,75775.23
113437,37759.76
113438,45351.26
113439,76377.07
113440,136981.03
113441,20068.988
113442,145643.58
113443,145463.17
113444,125762.15
113445,62530.176
113446,22845.895
113447,39227.535
113448,19378.621
113449,113696.29
113450,154801.97
113451,54988.625
113452,112625.13
113453,162632.8
113454,313422.6
113455,56659.074
113456,35478.26
113457,47119.133
113458,78926.1
113459,45255.52
113460,52497.902
113461,6120.8413
113462,37746.75
113463,21851.754
113464,85563.85
113465,8572.25
113466,39076.027
113467,26332.035
113468,98072.836
113469,27205.664
113470,43004.91
113471,23783.164
113472,992224.94
113473,239114.56
113474,46026.566
113475,46092.11
113476,37361.902
113477,126572.125
113478,357336.97
113479,185827.0
113480,157247.95
113481,328995.34
113482,51685.5
113483,16347.763
113484,64819.816
113485,86450.39
113486,10952.1045
113487,113544.05
113488,21274.219
113489,32232.758
113490,97490.19
113491,199251.23
113492,15507.762
113493,98533.07
113494,37117.504
113495,129980.37
113496,43850.855
113497,145923.5
113498,41650.926
113499,36245.656
113500,73367.73
113501,47379.48
113502,199003.48
113503,38386.1
113504,220163.03
113505,11999.0
113506,8802.29
113507,89708.27
113508,176933.77
113509,30973.693
113510,185030.27
113511,105403.47
113512,37687.707
113513,35733.918
113514,98010.34
113515,27934.023
113516,284659.03
113517,19708.312
113518,49574.48
113519,129411.76
113520,303308.72
113521,221033.73
113522,38993.34
113523,42779.26
113524,101414.79
113525,71687.87
113526,38346.387
113527,166117.33
113528,61792.82
113529,50204.043
113530,68339.68
113531,124416.13
113532,40588.156
113533,163751.8
113534,357667.7
113535,66168.03
113536,26465.08
113537,78874.53
113538,86155.49
113539,33421.668
113540,73379.695
113541,33534.26
113542,415137.47
113543,6662.9053
113544,66162.27
113545,143148.12
113546,148771.14
113547,28869.434
113548,16957.537
113549,34264.473
113550,18213.256
113551,28840.488
113552,58807.84
113553,15476.127
113554,341852.28
113555,88550.01
113556,73095.914
113557,36411.7
113558,25868.148
113559,261801.55
113560,48084.395
113561,73114.28
113562,66157.74
113563,304473.0
113564,31076.576
113565,24871.836
113566,162946.28
113567,240492.47
113568,273099.97
113569,166587.64
113570,276048.97
113571,35654.832
113572,227966.02
113573,28314.984
113574,32413.398
113575,10281.229
113576,221813.36
113577,31280.32
113578,49598.32
113579,195778.58
113580,85141.47
113581,267464.28
113582,22361.357
113583,104424.87
113584,32444.05
113585,95196.34
113586,20962.027
113587,66658.35
113588,130735.52
113589,21873.25
113590,297579.1
113591,133254.28
113592,29420.76
113593,38458.527
113594,57523.957
113595,327804.6
113596,206887.92
113597,33882.285
113598,39416.125
113599,40776.04
113600,135521.06
113601,27580.105
113602,144890.27
113603,44850.76
113604,43270.164
113605,32299.125
113606,128412.086
113607,93727.46
113608,152289.95
113609,20223.148
113610,55233.188
113611,116057.12
113612,341173.72
113613,96336.055
113614,19006.389
113615,7384.861
113616,101085.68
113617,87536.62
113618,241961.39
113619,168063.45
113620,46480.03
113621,75942.04
113622,24690.52
113623,17576.287
113624,211249.75
113625,138632.12
113626,47869.57
113627,63695.613
113628,33510.05
113629,22654.758
113630,95304.5
113631,37752.2
113632,27255.865
113633,28564.656
113634,340468.34
113635,80454.2
113636,99623.7
113637,6566.99
113638,62137.27
113639,58296.68
113640,43515.973
113641,53601.043
113642,199317.33
113643,22159.998
113644,375879.44
113645,275191.88
113646,212277.81
113647,54110.035
113648,78017.28
113649,21981.068
113650,17691.168
113651,61707.76
113652,33850.543
113653,132952.88
113654,86843.99
113655,63394.12
113656,117606.805
113657,492266.4
113658,12574.366
113659,113479.24
113660,16289.098
113661,113859.805
113662,90165.82
113663,63062.785
113664,15463.468
113665,443915.88
113666,35487.824
113667,51374.12
113668,129377.54
113669,36277.164
113670,47241.59
113671,117362.76
113672,172503.34
113673,71129.99
113674,226177.6
113675,292923.16
113676,76088.8
113677,24790.268
113678,61700.176
113679,176297.8
113680,38423.27
113681,15199.246
113682,43631.992
113683,33883.984
113684,99554.445
113685,39743.543
113686,90918.055
113687,57170.055
113688,89443.836
113689,35619.86
113690,61914.145
113691,110717.96
113692,25109.02
113693,103760.695
113694,168273.02
113695,30696.025
113696,115395.93
113697,277295.97
113698,45967.938
113699,27745.209
113700,103229.39
113701,102874.53
113702,152627.81
113703,51346.793
113704,47100.824
113705,81686.78
113706,340163.22
113707,49245.293
113708,65852.74
113709,25476.074
113710,123854.42
113711,29128.328
113712,18653.348
113713,37176.52
113714,35448.89
113715,32999.137
113716,20053.746
113717,852951.5
113718,142179.62
113719,34934.95
113720,41142.867
113721,17788.684
113722,192208.38
113723,138570.55
113724,108143.87
113725,245238.6
113726,21857.328
113727,47426.86
113728,47689.707
113729,10906.071
113730,65829.586
113731,33746.02
113732,135603.95
113733,64788.008
113734,76513.664
113735,14766.975
113736,23522.068
113737,47201.816
113738,51368.316
113739,27895.205
