Instance,Income
112160,62589.33
112161,157580.39
112162,86941.63
112163,37943.082
112164,41754.348
112165,137593.78
112166,57762.824
112167,29861.77
112168,42527.566
112169,289072.9
112170,221064.6
112171,41325.66
112172,8621.141
112173,130366.58
112174,36882.645
112175,35796.652
112176,24489.703
112177,112559.96
112178,16143.563
112179,24599.037
112180,31739.969
112181,22316.516
112182,258226.52
112183,99329.57
112184,37024.465
112185,258901.4
112186,22046.059
112187,135522.53
112188,137061.56
112189,57483.793
112190,36674.21
112191,93085.48
112192,268579.12
112193,34371.168
112194,166568.19
112195,38167.473
112196,16909.762
112197,201952.31
112198,22778.488
112199,45552.16
112200,55925.164
112201,299652.5
112202,115081.57
112203,42843.12
112204,51601.06
112205,19953.484
112206,110348.43
112207,288056.8
112208,100046.12
112209,444391.0
112210,53359.895
112211,271377.44
112212,39723.62
112213,29623.762
112214,212698.39
112215,29367.375
112216,138957.33
112217,36158.043
112218,49486.75
112219,438517.8
112220,37205.527
112221,5495.1997
112222,33761.758
112223,46390.996
112224,140943.28
112225,35699.44
112226,61167.07
112227,68224.73
112228,111588.984
112229,52862.258
112230,187130.6
112231,20014.61
112232,172866.86
112233,32037.355
112234,23653.492
112235,18357.32
112236,104868.37
112237,324399.56
112238,28596.346
112239,12736.998
112240,28991.52
112241,20657.441
112242,36872.344
112243,53234.19
112244,171220.73
112245,106668.47
112246,40233.957
112247,545280.1
112248,108300.99
112249,8489.658
112250,34081.918
112251,58418.84
112252,59480.484
112253,42750.387
112254,282493.44
112255,40917.59
112256,22152.996
112257,51998.043
112258,411399.38
112259,164851.84
112260,125193.086
112261,344408.12
112262,103467.65
112263,29949.773
112264,98289.82
112265,21058.703
112266,46861.87
112267,63191.277
112268,63672.332
112269,496923.9
112270,14361.535
112271,77785.74
112272,76918.02
112273,151596.69
112274,17098.602
112275,152018.9
112276,147759.39
112277,68566.57
112278,37242.32
112279,22598.52
112280,141755.28
112281,51523.977
112282,182359.5
112283,113690.69
112284,46426.543
112285,62626.453
112286,50074.44
112287,29782.562
112288,70962.98
112289,257184.5
112290,218258.89
112291,24625.834
112292,633874.3
112293,22791.291
112294,308608.0
112295,36760.055
112296,274120.06
112297,59625.324
112298,53465.918
112299,38610.312
112300,24782.516
112301,40452.887
112302,27316.887
112303,42172.51
112304,182308.38
112305,29235.748
112306,77327.34
112307,62853.066
112308,122477.06
112309,58944.812
112310,34207.543
112311,94300.45
112312,35134.71
112313,134366.0
112314,21936.05
112315,178207.78
112316,49531.734
112317,33503.453
112318,24531.908
112319,30414.176
112320,928566.94
112321,47475.586
112322,25904.635
112323,120949.13
112324,401365.56
112325,198688.5
112326,103057.63
112327,185208.86
112328,132003.03
112329,126795.445
112330,346603.44
112331,320126.8
112332,186658.75
112333,350048.56
112334,187408.12
112335,62344.16
112336,29682.34
112337,342469.56
112338,279646.0
112339,296214.3
112340,53301.234
112341,1009944.44
112342,22504.725
112343,67318.836
112344,38627.44
112345,34753.35
112346,68904.05
112347,20241.441
112348,32598.803
112349,28591.031
112350,102501.16
112351,52540.918
112352,46426.375
112353,9335.803
112354,122048.07
112355,71242.164
112356,65090.246
112357,59640.316
112358,104875.98
112359,35047.06
112360,18811.441
112361,179087.36
112362,60990.484
112363,55813.812
112364,14696.088
112365,7766.7075
112366,26966.055
112367,29663.371
112368,46521.465
112369,181640.9
112370,25002.242
112371,414484.8
112372,101344.74
112373,53048.816
112374,31370.02
112375,31095.879
112376,112807.64
112377,124567.98
112378,70244.07
112379,100126.164
112380,76922.12
112381,57824.45
112382,121565.57
112383,35714.723
112384,196789.78
112385,15044.165
112386,190711.66
112387,64694.12
112388,34466.746
112389,35300.543
112390,20096.102
112391,31294.293
112392,136686.73
112393,54406.027
112394,57152.84
112395,17178.875
112396,154831.69
112397,39400.426
112398,346052.72
112399,98479.87
112400,75134.41
112401,131144.9
112402,891234.7
112403,122663.96
112404,122596.66
112405,53928.51
112406,35313.684
112407,21991.5
112408,31845.867
112409,61545.645
112410,22346.436
112411,160423.23
112412,113881.42
112413,35468.68
112414,121965.55
112415,148550.19
112416,64623.05
112417,114315.39
112418,69341.516
112419,204546.44
112420,54471.305
112421,229579.97
112422,136850.98
112423,38492.504
112424,18276.715
112425,39392.723
112426,118940.555
112427,306452.2
112428,143998.33
112429,19903.215
112430,41138.13
112431,156083.81
112432,36628.035
112433,74187.01
112434,44902.887
112435,75606.53
112436,54004.816
112437,60742.977
112438,131834.94
112439,19420.57
112440,250890.84
112441,41540.97
112442,320054.25
112443,41699.098
112444,42031.45
112445,76171.24
112446,371930.5
112447,708682.7
112448,70321.63
112449,94536.76
112450,38925.832
112451,109704.43
112452,24128.07
112453,35891.062
112454,116514.42
112455,729071.4
112456,40151.074
112457,199602.84
112458,111581.586
112459,40753.426
112460,56046.934
112461,463491.06
112462,77253.48
112463,58371.53
112464,60070.445
112465,148503.89
112466,196538.84
112467,54664.633
112468,48361.504
112469,65210.836
112470,39260.34
112471,59052.043
112472,176042.48
112473,71384.29
112474,21123.14
112475,101890.24
112476,109037.16
112477,46031.777
112478,83801.664
112479,39073.465
112480,51003.8
112481,120299.01
112482,54115.035
112483,376215.7
112484,66661.94
112485,116137.62
112486,25156.262
112487,22636.492
112488,181812.53
112489,51136.12
112490,291362.84
112491,77284.016
112492,48348.13
112493,343305.78
112494,17433.438
112495,5189.9966
112496,22420.41
112497,241181.9
112498,24312.398
112499,66151.195
112500,22724.04
112501,59594.27
112502,65647.02
112503,49785.37
112504,51410.098
112505,40013.832
112506,49936.742
112507,92377.53
112508,87008.72
112509,13983.473
112510,49988.84
112511,131869.66
112512,25088.086
112513,80271.98
112514,33255.434
112515,69729.5
112516,89851.92
112517,23637.752
112518,86940.3
112519,19529.3
112520,27133.795
112521,140310.44
112522,53386.184
112523,40060.758
112524,79965.48
112525,22131.291
112526,21270.363
112527,43868.26
112528,35633.47
112529,30319.662
112530,121589.47
112531,124093.336
112532,183464.0
112533,123778.305
112534,232787.38
112535,56823.008
112536,120511.81
112537,47884.695
112538,17059.75
112539,179919.6
112540,18111.576
112541,72222.73
112542,218185.83
112543,66865.586
112544,264247.3
112545,24065.832
112546,35870.848
112547,113097.76
112548,637269.94
112549,99325.0
112550,97584.664
112551,23218.639
112552,148718.9
112553,58774.723
112554,95730.49
112555,21594.348
112556,93849.52
112557,57405.285
112558,117517.336
112559,41464.676
112560,37979.277
112561,193640.1
112562,17005.273
112563,180216.08
112564,506120.56
112565,125649.29
112566,33229.598
112567,31683.809
112568,23165.469
112569,129634.06
112570,53664.035
112571,154366.03
112572,201454.05
112573,33889.266
112574,86689.77
112575,99474.23
112576,82247.445
112577,362482.62
112578,341499.62
112579,80033.6
112580,146802.72
112581,37011.37
112582,24592.043
112583,18369.309
112584,222649.06
112585,31930.924
112586,19119.016
112587,154559.62
112588,93033.57
112589,200531.1
112590,19843.3
112591,145045.28
112592,45067.836
112593,19333.414
112594,40584.637
112595,28328.965
112596,66934.81
112597,58058.723
112598,27675.047
112599,7215.93
112600,25767.53
112601,129989.78
112602,38510.598
112603,80470.15
112604,152114.4
112605,31204.023
112606,57894.26
112607,59838.574
112608,109613.195
112609,159071.6
112610,73548.445
112611,226945.92
112612,173591.45
112613,104951.6
112614,197532.72
112615,55025.246
112616,111944.41
112617,81741.305
112618,374557.66
112619,65175.895
112620,35123.45
112621,16492.434
112622,103935.42
112623,58583.64
112624,47450.395
112625,63514.86
112626,130188.5
112627,45987.34
112628,29550.305
112629,43468.785
112630,52988.98
112631,74668.26
112632,159879.83
112633,169725.8
112634,37683.926
112635,50287.55
112636,71596.41
112637,208897.3
112638,17221.691
112639,79286.87
112640,36692.59
112641,24936.023
112642,247509.08
112643,46710.74
112644,159846.95
112645,81491.29
112646,18471.37
112647,33384.46
112648,47762.676
112649,27362.979
112650,26995.89
112651,42959.105
112652,17731.854
112653,36475.03
112654,34625.72
112655,26407.785
112656,21441.004
112657,283603.7
112658,622997.56
112659,92072.414
112660,88056.76
112661,205618.2
112662,118635.54
112663,125622.766
112664,225531.97
112665,432090.56
112666,111041.46
112667,46450.855
112668,38708.824
112669,125321.14
112670,13511.691
112671,237206.58
112672,116167.164
112673,73560.945
112674,27619.098
112675,65085.3
112676,43273.203
112677,38033.805
112678,29386.535
112679,108489.445
112680,120485.64
112681,27221.143
112682,130993.08
112683,18277.15
112684,271177.84
112685,29497.43
112686,32716.785
112687,28271.922
112688,27722.527
112689,124243.43
112690,41625.88
112691,60094.49
112692,34685.035
112693,111463.4
112694,41873.85
112695,157176.47
112696,152260.55
112697,111907.57
112698,75394.79
112699,359096.0
112700,202128.6
112701,374927.6
112702,149020.25
112703,35993.07
112704,21347.129
112705,223993.3
112706,84586.266
112707,25836.467
112708,108630.13
112709,158796.72
112710,56545.535
112711,78668.27
112712,17868.562
112713,51550.434
112714,141671.48
112715,112058.32
112716,42950.145
112717,10092.708
112718,50484.79
112719,53777.44
112720,38380.363
112721,36026.984
112722,49302.176
112723,37533.008
112724,49351.645
112725,52802.637
112726,8597.697
112727,67347.32
112728,180924.14
112729,57933.926
112730,37046.496
112731,63259.008
112732,25193.664
112733,72588.23
112734,205843.48
112735,11674.5
112736,65917.875
112737,49818.24
112738,380956.84
112739,50611.316
112740,99268.03
112741,25313.174
112742,28410.197
112743,35366.746
112744,114304.13
112745,191675.81
112746,50738.94
112747,84499.99
112748,384754.5
112749,76372.43
112750,17421.129
112751,400021.62
112752,51107.64
112753,30026.982
112754,179652.88
112755,34710.65
112756,55169.39
112757,96001.43
112758,17954.484
112759,9672.522
112760,37152.52
112761,87417.13
112762,391999.97
112763,27403.793
112764,124919.62
112765,22717.826
112766,71274.87
112767,808151.7
112768,27057.695
112769,97113.04
112770,41300.527
112771,72183.35
112772,15722.61
112773,103483.33
112774,24524.664
112775,55577.184
112776,49789.777
112777,30075.9
112778,640635.06
112779,169911.03
112780,156056.88
112781,96635.68
112782,41292.31
112783,42733.137
112784,47470.004
112785,28101.508
112786,94982.62
112787,70408.59
112788,46252.734
112789,73843.61
112790,119849.625
112791,146991.73
112792,16782.504
112793,66680.89
112794,610293.2
112795,42593.82
112796,43927.836
112797,63785.54
112798,62663.535
112799,116993.23
112800,38802.207
112801,16364.997
112802,181962.02
112803,538901.8
112804,39825.047
112805,67540.2
112806,15659.65
112807,26901.066
112808,253740.4
112809,40770.21
112810,183659.27
112811,141187.5
112812,79022.805
112813,222654.31
112814,47398.066
112815,41917.85
112816,39333.332
112817,78184.875
112818,61291.555
112819,59456.086
112820,312424.47
112821,40679.125
112822,38848.16
112823,30902.688
112824,35010.55
112825,40140.805
112826,69423.26
112827,44355.504
112828,63059.535
112829,28349.258
112830,71685.11
112831,97313.44
112832,55340.777
112833,109975.43
112834,40564.91
112835,159014.55
112836,46597.36
112837,122620.07
112838,389464.75
112839,71692.15
112840,134074.64
112841,51246.246
112842,230204.75
112843,49538.7
112844,31427.379
112845,64343.69
112846,264619.0
112847,49014.285
112848,167020.66
112849,129932.016
112850,164041.47
112851,177458.4
112852,22435.828
112853,280475.62
112854,36028.316
112855,442868.5
112856,42760.605
112857,15618.752
112858,50728.254
112859,176374.02
112860,40137.098
112861,257663.64
112862,28410.072
112863,67750.62
112864,195110.45
112865,13236.551
112866,243171.31
112867,24609.746
112868,36295.652
112869,100467.46
112870,87547.43
112871,129632.68
112872,36029.926
112873,217006.84
112874,97482.3
112875,84559.23
112876,253413.38
112877,27878.68
112878,387607.88
112879,371122.9
112880,56945.457
112881,36907.92
112882,550653.44
112883,20079.316
112884,19369.258
112885,57048.47
112886,89727.21
112887,22784.324
112888,122318.74
112889,87838.805
112890,210336.53
112891,104209.96
112892,67930.05
112893,52520.14
112894,278586.44
112895,15577.9
112896,6815.455
112897,57856.02
112898,168332.77
112899,26382.15
112900,70363.66
112901,78806.53
112902,32462.793
112903,191010.27
112904,192245.75
112905,50703.047
112906,62098.535
112907,12343.322
112908,12259.848
112909,522643.8
112910,106764.086
112911,57994.816
112912,32642.648
112913,81778.234
112914,17591.639
112915,223953.89
112916,347456.34
112917,90932.055
112918,69324.45
112919,51363.23
112920,34360.926
112921,29211.027
112922,172310.62
112923,87027.05
112924,66864.516
112925,195225.48
112926,15941.144
112927,22558.594
112928,28740.195
112929,86910.46
112930,467165.28
112931,62572.48
112932,186612.03
112933,16132.093
112934,65857.58
112935,81394.01
112936,134769.11
112937,403560.44
112938,72178.57
112939,28759.688
112940,74489.37
112941,458986.75
112942,30118.828
112943,309113.2
112944,43519.85
112945,140271.1
112946,43121.527
112947,37637.8
112948,48134.41
112949,39980.645
112950,134062.94
112951,53755.957
112952,29916.93
112953,40830.87
112954,57479.12
112955,19595.562
112956,13360.861
112957,36031.363
112958,705611.94
112959,73624.96
112960,58166.41
112961,321915.25
112962,97684.73
112963,144494.08
112964,24553.457
112965,48324.445
112966,513460.47
112967,41401.957
112968,10358.314
112969,73550.414
112970,16851.775
112971,67797.34
112972,187938.94
112973,50042.953
112974,84821.47
112975,49080.824
112976,28553.553
112977,20773.783
112978,104865.37
112979,268149.16
112980,523407.16
112981,44709.145
112982,30316.254
112983,107969.414
112984,24317.336
112985,20961.621
112986,35476.832
112987,19214.21
112988,34502.273
112989,65691.99
112990,70078.02
112991,38217.58
112992,34333.957
112993,108489.32
112994,19543.457
112995,164542.92
112996,20577.564
112997,428317.9
112998,62824.676
112999,43368.03
113000,27588.99
113001,32710.936
113002,25656.178
113003,76608.414
113004,115484.234
113005,24924.871
113006,48766.715
113007,24663.652
113008,39726.184
113009,39167.945
113010,27342.285
113011,47094.777
113012,23966.969
113013,61044.324
113014,86721.51
113015,157674.3
113016,396946.47
113017,76841.35
113018,52882.965
113019,192198.94
113020,58387.16
113021,40872.45
113022,65337.508
113023,53662.92
113024,72230.7
113025,35034.02
113026,19649.85
113027,51614.668
113028,39312.848
113029,150974.75
113030,69412.54
113031,64996.76
113032,11569.761
113033,92481.234
113034,40177.45
113035,40505.258
113036,185122.19
113037,90786.03
113038,70121.45
113039,82042.82
113040,40815.45
113041,26023.877
113042,247342.95
113043,29657.295
113044,345465.0
113045,840682.4
113046,51682.723
113047,29375.71
113048,28839.078
113049,161066.4
113050,135298.72
113051,125014.98
113052,13679.669
113053,97111.09
113054,64086.62
113055,50421.51
113056,78024.1
113057,32922.723
113058,25791.074
113059,71271.69
113060,67820.695
113061,47933.09
113062,67720.37
113063,208013.34
113064,87716.305
113065,45047.312
113066,19009.729
113067,65499.254
113068,68301.48
113069,22805.07
113070,97744.98
113071,133634.12
113072,46287.59
113073,325757.66
113074,180955.31
113075,36945.88
113076,97562.2
113077,50552.176
113078,59315.137
113079,57966.246
113080,70757.06
113081,52652.277
113082,36762.8
113083,63453.867
113084,81610.19
113085,26401.783
113086,217534.16
113087,801683.7
113088,43603.51
113089,237804.1
113090,43062.836
113091,56021.227
113092,73372.23
113093,43326.156
113094,154314.66
113095,161599.88
113096,63931.312
113097,37266.957
113098,275594.1
113099,24809.408
113100,54369.56
113101,271013.9
113102,302291.5
113103,55133.035
113104,40112.664
113105,22853.96
113106,167985.25
113107,116975.445
113108,122609.07
113109,24218.105
113110,65724.55
113111,114175.086
113112,108859.63
113113,109383.61
113114,41883.81
113115,55004.31
113116,64849.355
113117,202958.27
113118,10290.767
113119,160729.7
113120,80382.26
113121,42662.72
113122,147434.83
113123,433047.56
113124,17767.404
113125,168142.05
113126,105745.93
113127,86101.805
113128,42627.836
113129,190708.81
113130,136046.34
113131,67877.82
113132,117320.43
113133,71016.664
113134,461236.97
113135,98808.9
113136,112207.92
113137,28781.047
113138,68316.66
113139,156368.5
113140,172511.9
113141,73393.78
113142,35249.465
113143,50501.95
113144,216362.88
113145,88010.234
113146,72852.37
113147,24414.059
113148,216182.56
113149,44994.95
113150,30293.324
113151,44272.23
113152,70150.64
113153,190067.27
113154,104915.8
113155,59138.277
113156,692377.75
113157,189137.33
113158,43346.23
113159,235189.14
113160,29667.457
113161,133019.44
113162,49941.28
113163,23570.629
113164,64859.445
113165,288820.2
113166,36936.105
113167,131822.77
113168,36459.504
113169,39070.09
113170,231114.62
113171,74542.82
113172,124415.734
113173,31083.484
113174,164683.8
113175,55376.293
113176,99935.98
113177,80831.96
113178,38650.723
113179,30898.68
113180,34845.9
113181,61386.484
113182,31399.668
113183,29075.004
113184,50345.51
113185,93769.25
113186,143778.05
113187,174954.31
113188,11252.254
113189,163028.25
113190,35162.344
113191,22413.846
113192,34531.85
113193,104800.82
113194,48965.824
113195,233721.5
113196,28174.137
113197,823685.44
113198,95038.53
113199,37995.043
113200,22686.562
113201,30330.11
113202,33079.56
113203,26907.361
113204,204933.75
113205,671162.44
113206,77659.83
113207,24318.107
113208,202907.48
113209,97272.625
113210,114273.46
113211,41534.84
113212,91090.1
113213,61260.98
113214,36098.812
113215,81950.29
113216,103270.85
113217,19841.23
113218,43966.32
113219,11487.912
113220,163022.97
113221,10036.201
113222,22039.773
113223,153766.12
113224,35933.59
113225,91730.43
113226,41454.395
113227,82011.03
113228,37413.605
113229,8169.221
113230,24486.625
113231,47489.027
113232,253569.84
113233,72288.51
113234,38476.355
113235,238869.34
113236,39633.773
113237,220897.34
113238,90193.1
113239,36141.78
113240,75106.88
113241,97499.0
113242,85954.87
113243,52268.824
113244,32411.219
113245,93236.74
113246,78116.92
113247,67536.82
113248,60287.594
113249,89703.36
113250,340475.34
113251,82490.32
113252,33229.855
113253,20985.402
113254,53764.01
113255,228537.62
113256,40213.957
113257,128085.414
113258,47931.26
113259,22778.139
113260,89611.91
113261,26634.254
113262,72651.52
113263,495678.62
113264,12186.543
113265,60245.598
113266,121770.586
113267,100359.48
113268,262990.53
113269,26781.93
113270,25573.732
113271,270012.0
113272,34385.254
113273,53033.848
113274,202058.06
113275,45707.137
113276,8291.771
113277,20851.572
113278,435536.44
113279,77401.6
113280,101417.945
113281,154006.06
113282,51141.613
113283,68466.516
113284,382126.47
113285,24992.48
113286,52677.207
113287,152867.28
113288,65689.445
113289,65969.1
113290,33565.145
113291,32529.762
113292,352885.25
113293,14169.605
113294,45485.51
113295,358843.62
113296,50086.918
113297,45830.203
113298,52711.62
113299,44247.38
113300,70041.625
113301,18529.387
113302,126869.414
113303,81704.336
113304,161048.78
113305,61878.883
113306,22846.328
113307,166242.73
113308,46047.98
113309,75216.22
113310,20693.035
113311,88460.305
113312,52836.293
113313,182057.14
113314,30231.816
113315,121443.2
113316,47794.24
113317,74551.34
113318,32766.854
113319,29075.654
113320,55301.54
113321,26849.887
113322,34399.23
113323,51024.215
113324,13198.549
113325,19674.695
113326,19611.57
113327,38204.703
113328,23217.639
113329,323107.2
113330,154631.6
113331,21196.957
113332,31606.3
113333,200867.58
113334,24678.547
113335,24259.94
113336,132259.75
113337,22521.207
113338,88672.05
113339,29915.234
113340,68998.32
113341,180012.39
113342,96528.27
113343,22643.227
113344,33513.605
113345,13800.9375
113346,41821.74
113347,89059.6
113348,141188.78
113349,33611.113
113350,35501.11
113351,168876.8
113352,39393.574
113353,79893.555
113354,36686.93
113355,200282.12
113356,102085.3
113357,11271.114
113358,125913.96
113359,24141.043
113360,148570.58
113361,162841.8
113362,182042.03
113363,71352.07
113364,70346.586
113365,99568.87
113366,25349.152
113367,86865.23
113368,27790.816
113369,77874.59
113370,39801.668
113371,103530.73
113372,34411.35
113373,75908.24
113374,279576.0
113375,116385.13
113376,103273.9
113377,27900.305
113378,143197.86
113379,153649.16
113380,29678.309
113381,130717.11
113382,228658.75
113383,22156.105
113384,163422.9
113385,185756.34
113386,28334.74
113387,183951.12
113388,74912.53
113389,22564.906
113390,97095.52
113391,24813.617
113392,49950.855
113393,76622.96
113394,19204.566
113395,52183.137
113396,20896.938
113397,53212.496
113398,41066.676
113399,56428.43
113400,345684.38
113401,32165.059
113402,310571.7
113403,229447.97
113404,39228.22
113405,47231.98
113406,26380.22
113407,182821.22
113408,132168.86
113409,80772.76
113410,23577.906
113411,45289.03
113412,72001.445
113413,568892.56
113414,52303.387
113415,14606.981
113416,87310.164
113417,814753.44
113418,298088.06
113419,58614.195
113420,22571.668
113421,28794.074
113422,156637.81
113423,70148.625
113424,59936.83
113425,51945.26
113426,144238.53
113427,167115.44
113428,188169.36
113429,161735.44
113430,241456.94
113431,102964.53
113432,34743.96
113433,90487.87
113434,20537.447
113435,18661.668
113436,109959.61
113437,35233.152
113438,42824.895
113439,84869.555
113440,212595.53
113441,35146.395
113442,168850.62
113443,167525.97
113444,147664.72
113445,72919.39
113446,27244.934
113447,53514.844
113448,30360.379
113449,115346.21
113450,166398.27
113451,47282.477
113452,133622.02
113453,166965.06
113454,283393.53
113455,49166.152
113456,40417.137
113457,53234.805
113458,77632.75
113459,49274.44
113460,50920.668
113461,4764.218
113462,50786.426
113463,9888.863
113464,84809.96
113465,8302.967
113466,42090.66
113467,25446.77
113468,117991.74
113469,21349.008
113470,57941.06
113471,20700.982
113472,840345.56
113473,248124.89
113474,50486.402
113475,52243.84
113476,43525.68
113477,105221.305
113478,402572.44
113479,220185.6
113480,166875.69
113481,353318.5
113482,60951.727
113483,13303.461
113484,81146.12
113485,111313.57
113486,22035.402
113487,104314.52
113488,26441.691
113489,42336.832
113490,116659.62
113491,223051.14
113492,30635.793
113493,112402.625
113494,41697.01
113495,134518.11
113496,49308.38
113497,173940.19
113498,38084.152
113499,36017.61
113500,79019.73
113501,46997.08
113502,190228.84
113503,34217.52
113504,233839.7
113505,16726.984
113506,13067.439
113507,106285.16
113508,205931.56
113509,39997.6
113510,220098.64
113511,124481.02
113512,50706.027
113513,37630.074
113514,73398.73
113515,31130.406
113516,381064.8
113517,27054.168
113518,53834.117
113519,140099.25
113520,284040.16
113521,202149.66
113522,26172.932
113523,47082.77
113524,111054.4
113525,85856.83
113526,35821.37
113527,131730.05
113528,62241.04
113529,69478.38
113530,79620.34
113531,122307.26
113532,64900.39
113533,169580.08
113534,330263.94
113535,69275.06
113536,35884.188
113537,84035.86
113538,104394.91
113539,41890.38
113540,76236.586
113541,45308.34
113542,445286.47
113543,8837.183
113544,72371.41
113545,145280.97
113546,166447.23
113547,37121.086
113548,22275.95
113549,41519.45
113550,18082.46
113551,44719.652
113552,71071.45
113553,18159.96
113554,377526.53
113555,98369.48
113556,78958.46
113557,42800.11
113558,32605.068
113559,273098.75
113560,39723.496
113561,78299.48
113562,70817.67
113563,311742.88
113564,38021.707
113565,38180.973
113566,164871.06
113567,276320.9
113568,293101.56
113569,181858.0
113570,286171.44
113571,54575.133
113572,255043.36
113573,25536.701
113574,35358.164
113575,14772.285
113576,248899.31
113577,30820.467
113578,40372.527
113579,166461.4
113580,93587.414
113581,276110.5
113582,28029.414
113583,121524.78
113584,40246.793
113585,108279.336
113586,23096.895
113587,91227.84
113588,145652.95
113589,34759.17
113590,328470.5
113591,154647.25
113592,34491.55
113593,41557.28
113594,64534.656
113595,341823.56
113596,181480.56
113597,48923.723
113598,44705.074
113599,40607.74
113600,129830.71
113601,24700.393
113602,166444.03
113603,46081.754
113604,55490.266
113605,41162.793
113606,120399.26
113607,95111.37
113608,173678.78
113609,15576.21
113610,57353.176
113611,127179.984
113612,303522.25
113613,111059.77
113614,17158.465
113615,20364.99
113616,103306.62
113617,76127.375
113618,257222.36
113619,165930.47
113620,52126.004
113621,90922.86
113622,21198.73
113623,31060.826
113624,230096.12
113625,137302.84
113626,53731.457
113627,59970.1
113628,45084.617
113629,27843.234
113630,99332.16
113631,28867.15
113632,34115.33
113633,28096.707
113634,390317.62
113635,72663.21
113636,107469.445
113637,19762.984
113638,68032.664
113639,76351.68
113640,46789.895
113641,51085.516
113642,215680.27
113643,23871.957
113644,372813.62
113645,288719.88
113646,200573.47
113647,50388.035
113648,71814.79
113649,23598.312
113650,23180.826
113651,65658.01
113652,52047.754
113653,159633.98
113654,100535.74
113655,76667.46
113656,119472.26
113657,517767.8
113658,11018.092
113659,128864.51
113660,23014.566
113661,147347.94
113662,75845.53
113663,57219.535
113664,34832.438
113665,486395.94
113666,48986.816
113667,66213.41
113668,164698.03
113669,43245.484
113670,73449.51
113671,130111.49
113672,181060.9
113673,59530.49
113674,254198.28
113675,362625.56
113676,71480.77
113677,26968.215
113678,63222.45
113679,180826.83
113680,40169.74
113681,23088.145
113682,32407.676
113683,49522.26
113684,112658.164
113685,42690.99
113686,116812.07
113687,59383.098
113688,95408.336
113689,39984.33
113690,55283.434
113691,121274.484
113692,16079.136
113693,107166.44
113694,170161.12
113695,29111.129
113696,104484.63
113697,305392.3
113698,57950.92
113699,43087.99
113700,99350.18
113701,119432.69
113702,131892.44
113703,64430.043
113704,42410.207
113705,83092.68
113706,290734.53
113707,53240.277
113708,72528.74
113709,35541.37
113710,132601.12
113711,34742.734
113712,23937.617
113713,29178.525
113714,39395.867
113715,38266.21
113716,33264.098
113717,943370.7
113718,110601.89
113719,55479.15
113720,42580.684
113721,28103.281
113722,228348.19
113723,162096.67
113724,96313.55
113725,233270.06
113726,32496.312
113727,39349.84
113728,45675.492
113729,8999.102
113730,63622.145
113731,43192.2
113732,128137.57
113733,98748.79
113734,79505.945
113735,19699.244
113736,40890.32
113737,53500.715
113738,63953.41
113739,27186.953
113740,59516.06
