Instance,Income
112133,230870.53
112134,24145.764
112135,16737.254
112136,40546.953
112137,20749.268
112138,30444.236
112139,58479.305
112140,36340.9
112141,48025.344
112142,58821.785
112143,169647.1
112144,35456.11
112145,40042.08
112146,30057.977
112147,210565.56
112148,41592.066
112149,67063.59
112150,11902.543
112151,290459.47
112152,52226.062
112153,63794.06
112154,30816.111
112155,117295.36
112156,65696.32
112157,88504.62
112158,25126.746
112159,236281.34
112160,80148.4
112161,152680.69
112162,55621.086
112163,22151.115
112164,29971.244
112165,122569.63
112166,50874.03
112167,28387.965
112168,34960.86
112169,253189.42
112170,218147.31
112171,28833.703
112172,13531.467
112173,120357.336
112174,34246.36
112175,21671.555
112176,24417.281
112177,115176.23
112178,14135.534
112179,21338.588
112180,29808.555
112181,14636.773
112182,244913.2
112183,82071.71
112184,27967.727
112185,229124.84
112186,15001.832
112187,120846.82
112188,120288.234
112189,52471.24
112190,31999.018
112191,84100.89
112192,255524.31
112193,26269.91
112194,139283.94
112195,30060.35
112196,22023.963
112197,196726.23
112198,19861.406
112199,41384.594
112200,46993.47
112201,236038.67
112202,106681.1
112203,45012.26
112204,31152.656
112205,20228.744
112206,78954.13
112207,280321.4
112208,74530.836
112209,406062.84
112210,51827.75
112211,248139.75
112212,43401.41
112213,24673.014
112214,196647.62
112215,31648.338
112216,117407.555
112217,31305.998
112218,42505.203
112219,375784.9
112220,34121.582
112221,9090.0205
112222,30080.195
112223,39612.22
112224,143257.69
112225,21922.984
112226,50323.51
112227,63935.195
112228,107525.85
112229,43703.125
112230,169822.7
112231,19399.875
112232,133559.89
112233,22597.291
112234,25037.418
112235,14887.926
112236,106780.85
112237,325489.12
112238,32692.861
112239,21431.395
112240,21425.707
112241,14939.598
112242,44339.504
112243,59379.992
112244,149379.98
112245,101449.18
112246,41526.902
112247,463808.8
112248,94603.39
112249,17991.666
112250,40772.426
112251,47830.465
112252,44211.65
112253,28694.652
112254,253758.98
112255,36971.88
112256,17949.479
112257,23314.123
112258,414838.62
112259,164421.78
112260,76788.7
112261,346624.2
112262,76282.62
112263,29056.658
112264,87658.37
112265,26981.271
112266,37078.434
112267,51657.53
112268,47924.773
112269,427071.84
112270,15077.721
112271,62474.934
112272,66510.42
112273,133229.28
112274,20452.752
112275,150879.38
112276,138190.12
112277,50325.86
112278,20540.299
112279,21190.81
112280,123013.055
112281,39309.574
112282,172864.52
112283,110067.195
112284,56269.555
112285,62784.977
112286,32956.15
112287,25853.729
112288,78422.55
112289,226200.73
112290,200164.19
112291,24676.475
112292,650917.06
112293,17855.967
112294,261765.55
112295,30947.31
112296,224396.5
112297,40521.586
112298,41205.83
112299,38791.47
112300,16694.336
112301,31018.45
112302,19211.225
112303,25459.752
112304,151456.16
112305,23688.455
112306,51154.68
112307,43514.03
112308,105498.95
112309,41350.688
112310,29965.326
112311,73991.35
112312,23921.268
112313,113993.44
112314,8668.034
112315,165636.19
112316,43790.668
112317,29867.693
112318,34643.137
112319,30582.877
112320,857933.7
112321,38676.844
112322,22280.42
112323,100638.12
112324,357564.75
112325,166278.44
112326,97100.31
112327,184699.14
112328,112847.305
112329,101603.64
112330,296409.0
112331,286539.94
112332,177619.38
112333,306844.62
112334,210233.42
112335,39927.523
112336,26532.36
112337,271480.47
112338,252438.89
112339,266207.2
112340,52933.22
112341,914358.2
112342,22591.84
112343,44770.617
112344,38706.797
112345,25470.346
112346,46929.617
112347,20251.88
112348,24641.76
112349,16274.021
112350,79399.79
112351,44464.973
112352,43997.453
112353,15632.084
112354,100793.586
112355,50595.84
112356,65196.668
112357,64956.113
112358,90556.49
112359,34592.215
112360,26876.81
112361,166554.22
112362,53757.83
112363,71990.445
112364,10622.293
112365,22232.076
112366,22047.121
112367,27681.072
112368,33700.03
112369,161211.72
112370,24699.064
112371,383192.75
112372,89405.75
112373,44270.227
112374,22220.365
112375,33298.29
112376,95754.41
112377,109412.43
112378,52925.77
112379,109669.63
112380,59336.707
112381,67999.65
112382,92211.164
112383,23061.166
112384,188222.44
112385,17328.852
112386,159800.86
112387,52210.285
112388,29481.97
112389,43530.03
112390,19490.928
112391,25870.77
112392,123351.88
112393,30007.7
112394,53666.0
112395,15401.673
112396,145170.69
112397,37309.758
112398,319389.62
112399,77318.445
112400,81440.836
112401,128261.35
112402,765476.7
112403,108432.48
112404,109447.18
112405,39636.54
112406,30222.877
112407,21689.027
112408,29985.89
112409,45949.383
112410,25147.305
112411,144463.3
112412,91459.195
112413,27591.246
112414,92489.805
112415,146854.27
112416,63486.707
112417,97987.13
112418,56615.617
112419,181072.34
112420,40492.812
112421,213085.94
112422,116099.875
112423,43705.63
112424,16443.123
112425,33847.195
112426,109832.914
112427,286399.53
112428,148758.25
112429,19910.41
112430,30353.695
112431,138024.6
112432,41774.438
112433,61590.453
112434,21656.807
112435,67145.73
112436,34860.066
112437,57445.246
112438,106818.22
112439,19027.209
112440,228965.55
112441,42960.805
112442,313853.22
112443,45069.785
112444,28518.195
112445,58322.562
112446,317469.78
112447,679947.5
112448,62521.812
112449,74637.09
112450,26665.018
112451,101930.29
112452,25689.807
112453,26956.672
112454,91261.32
112455,678062.94
112456,40358.258
112457,158681.44
112458,114654.266
112459,39707.43
112460,48643.668
112461,395855.8
112462,66013.33
112463,44381.117
112464,45613.95
112465,140847.25
112466,168660.88
112467,44533.45
112468,39880.547
112469,53559.113
112470,37737.79
112471,72765.625
112472,170176.66
112473,59528.992
112474,23745.648
112475,82612.35
112476,94376.42
112477,30269.756
112478,69474.805
112479,24949.375
112480,57143.46
112481,110538.99
112482,40544.258
112483,316622.25
112484,46890.414
112485,77613.445
112486,14983.375
112487,19580.916
112488,170129.58
112489,51887.176
112490,293790.62
112491,73376.55
112492,49868.605
112493,331924.5
112494,15266.447
112495,10396.157
112496,24064.25
112497,212708.47
112498,19480.432
112499,56482.613
112500,19905.85
112501,59608.855
112502,60578.93
112503,45556.465
112504,45436.016
112505,21150.08
112506,34837.46
112507,68262.164
112508,63258.94
112509,21136.146
112510,30187.123
112511,113386.85
112512,13420.889
112513,55046.406
112514,38562.312
112515,63069.44
112516,85156.88
112517,22383.014
112518,56751.188
112519,17054.705
112520,32503.879
112521,146400.47
112522,60910.22
112523,33768.03
112524,61230.863
112525,18705.303
112526,15481.252
112527,38183.203
112528,27195.12
112529,26523.291
112530,111250.484
112531,96381.836
112532,162938.42
112533,103788.37
112534,203283.95
112535,63062.83
112536,90189.99
112537,43901.94
112538,12125.601
112539,186311.25
112540,14514.591
112541,64804.13
112542,165496.0
112543,46624.86
112544,232124.28
112545,26426.72
112546,39362.797
112547,118265.78
112548,568631.2
112549,80221.516
112550,85481.82
112551,16543.297
112552,138408.12
112553,32803.656
112554,91086.51
112555,33842.625
112556,70610.02
112557,51439.773
112558,106419.57
112559,46669.13
112560,29000.969
112561,164919.53
112562,13068.085
112563,150101.75
112564,486784.53
112565,126735.71
112566,36002.89
112567,41895.09
112568,34331.96
112569,118931.1
112570,52707.703
112571,140755.06
112572,164828.1
112573,55558.605
112574,68678.88
112575,91002.086
112576,73869.16
112577,304309.4
112578,289918.62
112579,74980.305
112580,147102.94
112581,26277.232
112582,18626.604
112583,17985.568
112584,190896.3
112585,26187.873
112586,30000.38
112587,148747.19
112588,71174.695
112589,186870.4
112590,17887.586
112591,140287.6
112592,38135.7
112593,20085.713
112594,36480.25
112595,20872.758
112596,70663.05
112597,46088.918
112598,31687.545
112599,13068.151
112600,21353.236
112601,113194.71
112602,33050.85
112603,72379.19
112604,142109.53
112605,23022.592
112606,49092.516
112607,35128.41
112608,74253.04
112609,131625.78
112610,61084.824
112611,216572.06
112612,147042.12
112613,88037.695
112614,165584.75
112615,43538.668
112616,97080.99
112617,52299.81
112618,315920.94
112619,37723.652
112620,57308.164
112621,11779.867
112622,89718.74
112623,57777.07
112624,34078.68
112625,51050.11
112626,116970.84
112627,31760.01
112628,30015.973
112629,36382.164
112630,44075.07
112631,60395.758
112632,155502.73
112633,143298.14
112634,38089.664
112635,55290.027
112636,63148.484
112637,176166.94
112638,13338.411
112639,55578.92
112640,31196.48
112641,29620.217
112642,232618.22
112643,42396.797
112644,122078.21
112645,79416.26
112646,18137.56
112647,31095.633
112648,60674.74
112649,38518.31
112650,20321.795
112651,34355.992
112652,20556.752
112653,36482.703
112654,37976.094
112655,24917.107
112656,19149.832
112657,275313.8
112658,493574.1
112659,86414.94
112660,55228.24
112661,192936.72
112662,80552.51
112663,107486.28
112664,212865.38
112665,353745.8
112666,97856.164
112667,31758.73
112668,28798.176
112669,92245.76
112670,16753.402
112671,199498.98
112672,91237.74
112673,50558.395
112674,40655.39
112675,49215.645
112676,26178.697
112677,48400.246
112678,22132.807
112679,104394.414
112680,117838.54
112681,12880.381
112682,124844.086
112683,23320.373
112684,254573.75
112685,21958.605
112686,29471.342
112687,23705.473
112688,33660.297
112689,106148.92
112690,33254.457
112691,35423.125
112692,22730.523
112693,100060.17
112694,37841.816
112695,146317.84
112696,132405.17
112697,95785.37
112698,56458.836
112699,351249.66
112700,166838.16
112701,313217.47
112702,121396.73
112703,27273.062
112704,19077.025
112705,178041.83
112706,68362.664
112707,19780.146
112708,92860.24
112709,164864.81
112710,38701.797
112711,55934.65
112712,14720.733
112713,38602.742
112714,115875.47
112715,98552.98
112716,46732.434
112717,11185.842
112718,53719.277
112719,33446.785
112720,18122.531
112721,38909.883
112722,61458.35
112723,36496.78
112724,51531.71
112725,46834.234
112726,12963.93
112727,40686.11
112728,136765.38
112729,59068.78
112730,21688.73
112731,45638.03
112732,10135.711
112733,55804.633
112734,179597.81
112735,14850.1045
112736,53017.53
112737,37362.95
112738,341729.53
112739,38004.684
112740,75196.73
112741,16544.086
112742,26603.93
112743,39339.055
112744,100337.44
112745,156389.28
112746,50757.145
112747,64367.28
112748,325146.34
112749,61264.9
112750,15199.946
112751,361736.94
112752,40855.68
112753,27202.068
112754,150706.98
112755,37579.19
112756,51654.055
112757,89179.23
112758,21059.842
112759,17173.682
112760,24176.514
112761,62507.55
112762,313308.62
112763,35964.61
112764,129249.09
112765,19592.469
112766,44940.0
112767,765150.94
112768,19460.762
112769,90595.16
112770,43813.938
112771,75488.59
112772,17235.064
112773,104981.664
112774,26455.135
112775,56797.58
112776,49959.53
112777,25640.725
112778,610091.06
112779,165703.92
112780,142465.5
112781,79249.805
112782,47348.246
112783,34979.68
112784,42295.195
112785,17242.316
112786,83089.42
112787,43638.383
112788,25599.902
112789,65325.453
112790,109930.91
112791,136249.25
112792,14676.176
112793,57417.08
112794,535957.7
112795,32588.807
112796,41627.2
112797,50043.402
112798,57145.754
112799,108982.695
112800,28553.486
112801,23758.744
112802,173607.81
112803,460185.03
112804,34394.75
112805,72999.195
112806,13777.902
112807,24447.574
112808,249659.0
112809,26890.107
112810,158010.81
112811,135178.94
112812,67368.65
112813,211657.34
112814,36515.88
112815,33653.32
112816,40612.87
112817,58668.76
112818,33503.312
112819,61256.574
112820,284953.5
112821,28576.18
112822,29113.264
112823,23337.691
112824,35253.555
112825,44344.3
112826,54407.812
112827,35023.59
112828,79276.73
112829,31294.094
112830,64995.992
112831,94051.68
112832,38098.008
112833,99428.18
112834,30280.232
112835,145202.44
112836,29378.01
112837,102664.86
112838,363956.53
112839,49285.477
112840,131257.19
112841,54468.973
112842,208095.16
112843,46309.168
112844,30176.363
112845,30938.084
112846,231451.72
112847,39895.688
112848,148239.94
112849,128983.734
112850,126107.71
112851,138672.34
112852,19099.072
112853,246859.72
112854,26061.498
112855,389077.78
112856,42125.22
112857,12127.625
112858,46425.367
112859,123789.03
112860,33478.863
112861,208671.05
112862,22874.943
112863,63879.32
112864,177348.69
112865,14368.925
112866,220696.94
112867,27497.873
112868,35357.977
112869,97331.84
112870,59475.312
112871,114387.32
112872,22136.78
112873,205100.81
112874,96364.45
112875,80279.664
112876,210720.0
112877,22012.607
112878,336628.5
112879,337744.22
112880,54765.336
112881,30222.275
112882,461251.56
112883,26776.291
112884,43629.21
112885,47621.58
112886,92190.13
112887,18597.096
112888,101690.445
112889,66065.47
112890,167773.5
112891,101410.516
112892,47932.64
112893,33965.21
112894,255098.16
112895,18587.258
112896,11855.328
112897,41038.766
112898,163480.77
112899,27857.37
112900,57601.125
112901,51122.65
112902,21642.713
112903,174781.47
112904,214315.67
112905,33010.527
112906,31818.818
112907,9391.112
112908,7614.8423
112909,463142.03
112910,80667.87
112911,58116.28
112912,15558.87
112913,77398.48
112914,18963.504
112915,210552.08
112916,280868.0
112917,88640.56
112918,47401.97
112919,29702.111
112920,40319.72
112921,24908.9
112922,143930.77
112923,80372.38
112924,54366.836
112925,187470.53
112926,17783.357
112927,21252.838
112928,42265.07
112929,73645.555
112930,400083.56
112931,56975.24
112932,182838.56
112933,15232.805
112934,38706.18
112935,64847.746
112936,94111.8
112937,328080.75
112938,56754.508
112939,21049.621
112940,45546.316
112941,422878.06
112942,29006.195
112943,263677.97
112944,36351.355
112945,108808.76
112946,36709.15
112947,35817.582
112948,25954.482
112949,36928.527
112950,136019.22
112951,30999.15
112952,22000.51
112953,42050.797
112954,65497.766
112955,19977.467
112956,15187.853
112957,19829.049
112958,689957.3
112959,50281.57
112960,59550.61
112961,302232.97
112962,79826.57
112963,122042.77
112964,14712.16
112965,50273.5
112966,475086.47
112967,34429.688
112968,27595.75
112969,55329.875
112970,26466.607
112971,68761.12
112972,180449.28
112973,58371.55
112974,56412.992
112975,32210.854
112976,27383.852
112977,19700.809
112978,108376.67
112979,244789.75
112980,475664.94
112981,38268.445
112982,37514.062
112983,81680.805
112984,21297.814
112985,26620.354
112986,31594.426
112987,18906.098
112988,26144.326
112989,71170.87
112990,66079.31
112991,33171.062
112992,16585.98
112993,100649.9
112994,17985.854
112995,157016.81
112996,27937.023
112997,385665.8
112998,45398.598
112999,48276.746
113000,27685.818
113001,18560.295
113002,23201.738
113003,62481.42
113004,96691.695
113005,23958.902
113006,30956.744
113007,23944.541
113008,43685.88
113009,27797.586
113010,22914.064
113011,31172.922
113012,23233.807
113013,53179.207
113014,73978.32
113015,131521.4
113016,399499.38
113017,67765.07
113018,32819.695
113019,174139.53
113020,38713.598
113021,36362.383
113022,68123.77
113023,35880.03
113024,60519.957
113025,25105.889
113026,17448.56
113027,45767.812
113028,44088.613
113029,118356.195
113030,48522.305
113031,44363.453
113032,16722.92
113033,73367.695
113034,41310.72
113035,29399.676
113036,181718.38
113037,80971.98
113038,65327.617
113039,77859.07
113040,29320.377
113041,20459.756
113042,207739.39
113043,25032.354
113044,327834.7
113045,869500.44
113046,38683.5
113047,24342.96
113048,34250.516
113049,149723.67
113050,111985.445
113051,125359.78
113052,15003.984
113053,70648.836
113054,56999.758
113055,35508.836
113056,79892.914
113057,39323.168
113058,33589.816
113059,56488.74
113060,60117.953
113061,45634.0
113062,55704.598
113063,191400.11
113064,74970.74
113065,31350.94
113066,23331.178
113067,63505.05
113068,67970.93
113069,17621.371
113070,79799.17
113071,138048.7
113072,41682.547
113073,293201.28
113074,167116.39
113075,35780.273
113076,75833.83
113077,42734.035
113078,52817.324
113079,40608.098
113080,68247.336
113081,44047.92
113082,34506.38
113083,47929.406
113084,61087.79
113085,28569.56
113086,196639.72
113087,743866.75
113088,31959.07
113089,211783.25
113090,22868.646
113091,33607.79
113092,68185.336
113093,32690.26
113094,131573.14
113095,158966.97
113096,61731.344
113097,37901.18
113098,223807.78
113099,26864.79
113100,44657.14
113101,258861.8
113102,269694.8
113103,54241.74
113104,28085.873
113105,18931.37
113106,95947.04
113107,130898.555
113108,113152.05
113109,20789.078
113110,63939.617
113111,107011.26
113112,76679.164
113113,91509.35
113114,36523.746
113115,49902.605
113116,51746.324
113117,165336.62
113118,9400.72
113119,136307.48
113120,64862.79
113121,26455.256
113122,117829.4
113123,377012.16
113124,23068.84
113125,158571.03
113126,99713.71
113127,84531.195
113128,28551.535
113129,153270.75
113130,120107.44
113131,48720.297
113132,116049.97
113133,60306.793
113134,377090.03
113135,99416.18
113136,78237.87
113137,26180.416
113138,72120.445
113139,125075.086
113140,129684.43
113141,70391.73
113142,26770.133
113143,43515.78
113144,204601.53
113145,84924.12
113146,61091.438
113147,22590.615
113148,185391.56
113149,34598.89
113150,36038.832
113151,27641.074
113152,49347.906
113153,153231.6
113154,80728.734
113155,52513.383
113156,603899.1
113157,169852.53
113158,38222.516
113159,215284.8
113160,18057.438
113161,123899.74
113162,51114.492
113163,18442.482
113164,39370.227
113165,249355.4
113166,26223.191
113167,115995.43
113168,20997.936
113169,38834.703
113170,177321.28
113171,44950.508
113172,115588.91
113173,25552.994
113174,95855.6
113175,47879.453
113176,85966.75
113177,80546.1
113178,24441.803
113179,23911.674
113180,29804.594
113181,64948.742
113182,24238.986
113183,19230.291
113184,35740.273
113185,69821.445
113186,133754.88
113187,168026.3
113188,12334.845
113189,133634.0
113190,28643.582
113191,18694.795
113192,21539.727
113193,97478.04
113194,42788.836
113195,222478.53
113196,18758.588
113197,757113.06
113198,74243.05
113199,41201.594
113200,20083.912
113201,31623.12
113202,23820.885
113203,34608.35
113204,194179.34
113205,609948.4
113206,61077.734
113207,20119.428
113208,170807.66
113209,84813.75
113210,106052.07
113211,49688.633
113212,88611.625
113213,58777.547
113214,31758.752
113215,77662.875
113216,74294.664
113217,18605.44
113218,49582.516
113219,18171.018
113220,148563.34
113221,14950.633
113222,26026.596
113223,136679.84
113224,28643.662
113225,69248.86
113226,49856.48
113227,72688.664
113228,30748.225
113229,15400.914
113230,23555.104
113231,46794.53
113232,263524.7
113233,61876.242
113234,39876.43
113235,184401.9
113236,32908.93
113237,164873.62
113238,78889.21
113239,44105.1
113240,78724.79
113241,89410.47
113242,71313.914
113243,53010.758
113244,22011.021
113245,76106.54
113246,61176.55
113247,77349.86
113248,59976.152
113249,96773.51
113250,301871.12
113251,73235.21
113252,21761.154
113253,15704.846
113254,48184.05
113255,215969.64
113256,35961.875
113257,113867.35
113258,39447.047
113259,27971.736
113260,79308.37
113261,15948.048
113262,41382.203
113263,535843.5
113264,12615.863
113265,59463.766
113266,112787.27
113267,99345.766
113268,246055.16
113269,21822.748
113270,33229.23
113271,207147.25
113272,27832.225
113273,49796.234
113274,171433.61
113275,37168.25
113276,15261.063
113277,20911.715
113278,383562.9
113279,63891.32
113280,96076.98
113281,138776.88
113282,43282.016
113283,61224.75
113284,357741.38
113285,27754.014
113286,56814.715
113287,122020.31
113288,58057.105
113289,52962.53
113290,29202.363
113291,23548.383
113292,296885.56
113293,8663.468
113294,44435.312
113295,302208.9
113296,34178.367
113297,32233.717
113298,45070.93
113299,46322.75
113300,66268.62
113301,30540.662
113302,109312.78
113303,49955.906
113304,149143.42
113305,52165.484
113306,20494.61
113307,159319.56
113308,37693.152
113309,47934.516
113310,17118.936
113311,69338.24
113312,47745.973
113313,133543.38
113314,22279.928
113315,106576.38
113316,40921.59
113317,80258.29
113318,25168.877
113319,21448.322
113320,48335.777
113321,22987.943
113322,32725.256
113323,54057.97
113324,12286.752
113325,22063.658
113326,26678.22
113327,45060.22
113328,39701.098
113329,302578.75
113330,150341.38
113331,21846.629
113332,25176.65
113333,179669.06
113334,17901.244
113335,13654.854
113336,130015.65
113337,18755.27
113338,93092.33
113339,17619.064
113340,66129.9
113341,144871.42
113342,60144.273
113343,27171.584
113344,26822.154
113345,16387.857
113346,41990.465
113347,77200.38
113348,94334.68
113349,29571.803
113350,36073.234
113351,139814.08
113352,30931.088
113353,76572.77
113354,39388.367
113355,172347.97
113356,102316.32
113357,11399.648
113358,110140.14
113359,23375.127
113360,116860.516
113361,153461.31
113362,152366.4
113363,54269.3
113364,65807.92
113365,73157.13
113366,27433.965
113367,75915.414
113368,31488.074
113369,79852.43
113370,28430.176
113371,98148.14
113372,36060.77
113373,76163.44
113374,242424.7
113375,97100.305
113376,77350.95
113377,21740.377
113378,143406.72
113379,175942.4
113380,28490.139
113381,131732.97
113382,208738.6
113383,30437.893
113384,157864.34
113385,182156.03
113386,43354.363
113387,163580.88
113388,71010.38
113389,24587.22
113390,97148.805
113391,28159.543
113392,31184.705
113393,55022.9
113394,20120.938
113395,57879.867
113396,19078.717
113397,32389.61
113398,26446.893
113399,43424.902
113400,316523.8
113401,25974.979
113402,270752.3
113403,234247.4
113404,37806.902
113405,34917.387
113406,20721.176
113407,175339.62
113408,124429.58
113409,87002.63
113410,31095.213
113411,53924.81
113412,53508.703
113413,554931.7
113414,26585.373
113415,21249.066
113416,74738.73
113417,754002.44
113418,269119.97
113419,45436.168
113420,21424.809
113421,34921.406
113422,133614.05
113423,58347.688
113424,55794.906
113425,59702.15
113426,135305.0
113427,151843.72
113428,152217.22
113429,144544.44
113430,205750.44
113431,74211.805
113432,25350.186
113433,31238.783
113434,20270.564
113435,20942.389
113436,88353.96
113437,32160.465
113438,26899.943
113439,68009.87
113440,170462.97
113441,22965.818
113442,138242.95
113443,156022.89
113444,131304.38
113445,49998.387
113446,29626.033
113447,39796.855
113448,22019.678
113449,77218.445
113450,134070.5
113451,36413.203
113452,131179.03
113453,140918.53
113454,253863.06
113455,47267.402
113456,32926.11
113457,43175.64
113458,52238.293
113459,37421.406
113460,44913.188
113461,8276.311
113462,38007.85
113463,20450.326
113464,73069.49
113465,14877.86
113466,37047.277
113467,26039.61
113468,120978.61
113469,19328.19
113470,61999.867
113471,29739.355
113472,794766.6
113473,216610.4
113474,37823.207
113475,34966.816
113476,39870.125
113477,108866.6
113478,355003.0
113479,168702.95
113480,148187.25
113481,309762.28
113482,38034.36
113483,14990.516
113484,72493.08
113485,80936.695
113486,34034.305
113487,96930.04
113488,32948.586
113489,43238.484
113490,86695.26
113491,202574.98
113492,24365.47
113493,99288.71
113494,31798.424
113495,135076.23
113496,38344.504
113497,135014.9
113498,40931.297
113499,35041.15
113500,69480.22
113501,37105.24
113502,221069.7
113503,33910.875
113504,212548.66
113505,23721.732
113506,12461.469
113507,96280.305
113508,178295.77
113509,32680.4
113510,201410.19
113511,127147.97
113512,45690.285
113513,29003.674
113514,75853.22
113515,32214.291
113516,313312.8
113517,31720.305
113518,30655.787
113519,136444.78
113520,273881.2
113521,175261.64
113522,36303.285
113523,38020.3
113524,72368.54
113525,79857.93
113526,27130.113
113527,137933.22
113528,60842.094
113529,57152.805
113530,86865.09
113531,121431.33
113532,58902.04
113533,142706.75
113534,282282.88
113535,60205.785
113536,29035.408
113537,78129.28
113538,98407.04
113539,49683.38
113540,66916.74
113541,33162.094
113542,371774.2
113543,15640.814
113544,61484.76
113545,119754.26
113546,136838.47
113547,24992.15
113548,22973.254
113549,33335.223
113550,13531.762
113551,38454.004
113552,51628.46
113553,16478.252
113554,343509.16
113555,88323.266
113556,82621.36
113557,34766.62
113558,28875.49
113559,228561.39
113560,43218.492
113561,66097.26
113562,44398.508
113563,308438.5
113564,26930.963
113565,20053.67
113566,148836.36
113567,258389.52
113568,265264.25
113569,152396.1
113570,252721.31
113571,27548.572
113572,236447.05
113573,24135.373
113574,23147.014
113575,12573.786
113576,206800.84
113577,40206.652
113578,35661.516
113579,188307.5
113580,63806.688
113581,262189.06
113582,24499.357
113583,102933.266
113584,33907.22
113585,95123.23
113586,16513.904
113587,80190.03
113588,140588.38
113589,25699.725
113590,291265.75
113591,113543.01
113592,19133.316
113593,33610.32
113594,53108.293
113595,317456.0
113596,163740.72
113597,23495.473
113598,52035.55
113599,48068.617
113600,131832.22
113601,15141.871
113602,151114.67
113603,38683.984
113604,57414.555
113605,25036.271
113606,115451.22
113607,89837.11
113608,146005.25
113609,16261.924
113610,59954.586
113611,116347.45
113612,301446.5
113613,107497.85
113614,17609.553
113615,15634.316
113616,106174.85
113617,58854.906
113618,216355.12
113619,166686.14
113620,53543.6
113621,67799.695
113622,22332.666
113623,24600.314
113624,209985.92
113625,146462.0
113626,53776.35
113627,60436.094
113628,32196.61
113629,23366.602
113630,91698.445
113631,43669.504
113632,38027.707
113633,32922.1
113634,335230.16
113635,66103.19
113636,100377.77
113637,21118.31
113638,62382.023
113639,54923.08
113640,35047.93
113641,44207.367
113642,176373.78
113643,30106.574
113644,350554.06
113645,277455.8
113646,209037.4
113647,57668.727
113648,46021.176
113649,29514.186
113650,20211.885
113651,66604.336
113652,21952.139
113653,157858.17
113654,79283.44
113655,76207.93
113656,89899.02
113657,452697.62
113658,11642.803
113659,129486.59
113660,24386.875
113661,136697.38
113662,78736.15
113663,44832.47
113664,15086.24
113665,427005.9
113666,36562.586
113667,49564.67
113668,153627.72
113669,36437.9
113670,65950.695
113671,90867.14
113672,170060.58
113673,63683.625
113674,215378.27
113675,335260.12
113676,62480.164
113677,23776.979
113678,75711.62
113679,164786.4
113680,35588.438
113681,16884.63
113682,26984.047
113683,32664.084
113684,113547.305
113685,52579.17
113686,97853.16
113687,39948.543
113688,86708.234
113689,40058.664
113690,43822.85
113691,120299.625
113692,20367.602
113693,85698.63
113694,152177.55
113695,29623.576
113696,77699.63
113697,267479.56
113698,39297.79
113699,41199.555
113700,91181.42
113701,122349.9
113702,117378.445
113703,49130.14
113704,34479.04
113705,88492.51
113706,258662.97
113707,44024.844
113708,58353.258
113709,24814.705
113710,109190.15
113711,25103.822
113712,22912.018
113713,36983.082
113714,23770.896
113715,24571.195
113716,27602.018
113717,791084.7
113718,99215.49
113719,49206.805
113720,39905.176
113721,18008.217
113722,186706.86
113723,149146.47
113724,87153.12
113725,223065.77
113726,22885.734
113727,36819.312
113728,32016.02
113729,15548.201
113730,55587.58
113731,31861.111
113732,115299.78
113733,80266.74
113734,79611.84
113735,26741.703
113736,36864.742
113737,47115.08
113738,61231.91
113739,27272.322
113740,50545.414
